id,title,artist,file_path,duration_ms,item_type,energy_category,last_played_timestamp,intro_duration,outro_duration,music_pool_id,punch_ms,bpm,source_url,year,explicit,verified,is_served,cue_in_ms,cue_out_ms,danceability,energy_score,valence
12909,Yo (Excuse Me Miss),Chris Brown,Music/Chris Brown - Yo (Excuse Me Miss).mp3,282000,Music,Unassigned,,17461,7232,3.0,21362,87,,2005.0,0,0,0,0,0,0.61,0.88,0.0
12910,Deuces (feat. Tyga & Kevin McCall),Chris Brown,Music/Chris Brown feat. Tyga & Kevin McCall - Deuces.mp3,274000,Music,Unassigned,1784856906.0,16974,3540,1.0,22895,152,,2011.0,1,0,0,0,0,0.0,0.0,0.0
12911,Run It! (remix) (feat. Bow Wow & Jermaine Dupri),Chris Brown,Music/Chris Brown featuring Bow Wow & Jermaine Dupri - Run It! (remix).mp3,250000,Music,Unassigned,1784843471.0,10240,3772,3.0,45256,99,,2005.0,0,0,0,0,0,0.0,0.0,0.0
12912,A Couple Of Forevers,Chrisette Michele,Music/Chrisette Michele - A Couple Of Forevers.mp3,237610,Music,Unassigned,1785465308.0,61486,4190,1.0,16974,116,,2013.0,0,0,0,0,0,0.52,0.79,0.0
12913,G Is for Girl (A–Z),Ciara,Music/Ciara - G Is for Girl (A–Z).mp3,217000,Music,Unassigned,1785358301.0,7988,2355,3.0,58305,92,,2009.0,0,0,0,0,0,0.0,0.0,0.0
12914,Promise,Ciara,Music/Ciara - Promise.mp3,266000,Music,Unassigned,1785386830.0,1091,5258,3.0,38081,123,,2006.0,0,0,0,0,0,0.7,0.5900000000000001,0.0
12915,Can't Leave 'em Alone (feat. 50 Cent),Ciara,Music/Ciara feat. 50 Cent - Can’t Leave ’em Alone.mp3,249000,Music,Unassigned,1785445684.0,10008,6001,3.0,16486,136,,2006.0,0,0,0,0,0,0.0,0.0,0.0
12916,Oh (feat. Ludacris),Ciara,Music/Ciara feat. Ludacris - Oh.mp3,255000,Music,Unassigned,1785426430.0,186,4770,3.0,16068,129,,2004.0,0,0,0,0,0,0.0,0.0,0.0
12917,Ride (feat. Ludacris),Ciara,Music/Ciara feat. Ludacris - Ride.mp3,273000,Music,Unassigned,1783732047.0,10054,893,1.0,12074,65,,2010.0,0,0,0,0,0,0.0,0.0,0.0
12918,"1, 2 Step (feat. Missy Elliott)",Ciara,"Music/Ciara featuring Missy Elliott - 1, 2 Step.mp3",204000,Music,Unassigned,1785402695.0,279,5095,3.0,36943,112,,2004.0,0,0,0,0,0,0.0,0.0,0.0
12919,Goodies (feat. Petey Pablo),Ciara,Music/Ciara featuring Petey Pablo - Goodies.mp3,222000,Music,Unassigned,1784893945.0,24520,266,3.0,41587,103,,2004.0,0,0,0,0,0,0.0,0.0,0.0
12922,Come Close (feat. Mary J. Blige),Common,Music/Common - Come Close (feat. Mary J. Blige).mp3,251424,Music,Unassigned,1783778405.0,372,4525,3.0,39799,129,,2002.0,0,0,0,0,0,0.0,0.0,0.0
12923,The Light,Common,Music/Common - The Light.mp3,261747,Music,Unassigned,1784796430.0,2601,242,3.0,22941,96,,2000.0,0,0,0,0,0,0.94,0.88,0.0
12924,Gangsta's Paradise,Coolio,Music/Coolio - Gangsta’s Paradise.mp3,239000,Music,Unassigned,1785398850.0,348,869,3.0,28119,80,,1995.0,0,0,0,0,0,0.65,0.96,0.0
12925,7 Days,Craig David,Music/Craig David - 7 Days.mp3,235180,Music,Unassigned,1783748734.0,13282,6233,3.0,27655,83,,2000.0,0,0,0,0,0,0.65,0.73,0.0
12926,Fill Me In,Craig David,Music/Craig David - Fill Me In.mp3,251000,Music,Unassigned,1784886949.0,14768,9182,3.0,23963,129,,2000.0,0,0,0,0,0,0.69,0.62,0.0
12927,Walking Away,Craig David,Music/Craig David - Walking Away.mp3,202000,Music,Unassigned,1785398404.0,12190,7510,3.0,12167,86,,2000.0,0,0,0,0,0,0.65,0.8,0.0
12928,Flava in Ya Ear,Craig Mack,Music/Craig Mack - Flava in Ya Ear.mp3,217522,Music,Unassigned,1784815460.0,8127,4050,3.0,52733,88,,1994.0,0,0,0,0,0,0.52,0.72,0.0
12929,Brown Sugar,D'Angelo,Music/D'Angelo - Brown Sugar.mp3,262000,Music,Unassigned,1784901066.0,14605,9345,3.0,16811,83,,2008.0,0,0,0,0,0,0.72,0.47,0.0
12930,Brown Sugar (Radio Version),D'Angelo,Music/D'Angelo - Brown Sugar (Radio Version).mp3,243672,Music,Unassigned,1784901066.0,14605,9327,3.0,16811,161,,2008.0,0,0,0,0,0,0.0,0.0,0.0
12931,Send It On,D'Angelo,Music/D'Angelo - Send It On.mp3,356000,Music,Unassigned,1784786943.0,650,2843,3.0,38777,127,,2000.0,0,0,0,0,0,0.79,0.83,0.0
12932,Best Part (feat. H.E.R.),Daniel Caesar,Music/Daniel Caesar - Best Part (feat. H.E.R.).mp3,209894,Music,Unassigned,1783679706.0,10449,2657,1.0,13653,76,,2017.0,0,0,0,0,0,0.53,0.1899999999999999,0.0
12933,Get You (feat. Kali Uchis),Daniel Caesar,Music/Daniel Caesar - Get You (feat. Kali Uchis).mp3,278230,Music,Unassigned,1784835624.0,6966,1798,1.0,17856,74,,2017.0,0,0,0,0,0,0.66,0.5700000000000001,0.0
12934,Black Heart Intro,Danny Boy,Shows/Danny Boy/Danny Boy - Black Heart Intro.mp3,142838,Music,Shows,,9311,660,1.0,36525,136,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12935,Can't Wait,Danny Boy,Shows/Danny Boy/Danny Boy - Can't Wait.mp3,205662,Music,Shows,,9265,3307,1.0,31417,161,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12936,Change Ya,Danny Boy,Shows/Danny Boy/Danny Boy - Change Ya.mp3,188212,Music,Shows,,10472,2309,1.0,38499,92,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12937,Coffee or Tea,Danny Boy,Music/Danny Boy - Coffee or Tea.mp3,139000,Music,Unassigned,1785436709.0,929,3679,1.0,44745,185,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12939,Come When I Call,Danny Boy,Music/Danny Boy - Come When I Call.mp3,295000,Music,Unassigned,1784797805.0,9683,8880,3.0,26889,81,,1996.0,0,0,0,0,0,0.0,0.0,0.0
12941,Crazy,Danny Boy,Music/Danny Boy - Crazy.mp3,243958,Music,Unassigned,,8429,3818,7.0,11471,117,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12942,Different,Danny Boy,Shows/Danny Boy/Danny Boy - Different.mp3,225724,Music,Shows,,10495,5165,1.0,16045,136,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12943,Done Me Wrong,Danny Boy,Shows/Danny Boy/Danny Boy - Done Me Wrong.mp3,194299,Music,Shows,,8197,1821,1.0,15999,161,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12944,ICU,Danny Boy,Shows/Danny Boy/Danny Boy - ICU.mp3,182831,Music,Shows,,6827,1659,1.0,59025,112,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12945,If You Were Mine,Danny Boy,Shows/Danny Boy/Danny Boy - If You Were Mine.mp3,177189,Music,Shows,,10217,2518,1.0,20619,129,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12946,It's Over Now,Danny Boy,Music/Danny Boy - It’s Over Now.mp3,246000,Music,Unassigned,1785412554.0,13955,1775,3.0,19319,112,,1997.0,0,0,0,0,0,0.0,0.0,0.0
12947,Just Friends,Danny Boy,Shows/Danny Boy/Danny Boy - Just Friends.mp3,269871,Music,Shows,,6200,3749,1.0,31556,123,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12948,Mama Used to Say,Danny Boy,Music/Danny Boy - Mama Used to Say.mp3,162000,Music,Unassigned,1784882538.0,511,10,1.0,17949,92,,2010.0,0,0,0,0,0,0.0,0.0,0.0
12949,OD,Danny Boy,Shows/Danny Boy/Danny Boy - OD.mp3,205610,Music,Shows,,2810,4538,1.0,37825,117,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12950,Shapes (feat. Nova Gholar),Danny Boy,Shows/Danny Boy/Danny Boy - Shapes (feat. Nova Gholar).mp3,165224,Music,Shows,,20294,1845,1.0,52547,103,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12951,So High,Danny Boy,Music/Danny Boy - So High.mp3,181000,Music,Unassigned,1784925718.0,11378,6140,1.0,30395,112,,2024.0,0,0,0,0,0,0.0,0.0,0.0
12952,So In Love,Danny Boy,Music/Danny Boy - So In Love.mp3,238000,Music,Unassigned,1783742500.0,35712,8950,1.0,14466,161,,2010.0,0,0,0,0,0,0.0,0.0,0.0
12953,Special Kind of Fool,Danny Boy,Music/Danny Boy - Special Kind of Fool.mp3,336000,Music,Unassigned,1785468910.0,3622,149,1.0,41053,60,,2025.0,0,0,0,0,0,0.0,0.0,0.0
12954,The One That Got Away,Danny Boy,Shows/Danny Boy/Danny Boy - The One That Got Away.mp3,214544,Music,Shows,,33901,1543,1.0,11238,86,,2023.0,0,0,0,0,0,0.0,0.0,0.0
12956,Love Makes the World Go 'Round,Deon Jackson,Music/Deon Jackson - Love Makes the World Go ’Round.mp3,148000,Music,Unassigned,1784944690.0,11215,4654,3.0,51270,119,,1966.0,0,0,0,0,0,0.63,0.0899999999999999,0.0
12957,Dangerously In Love,Destiny's Child,Music/Destiny's Child - Dangerously In Love.mp3,306364,Music,Unassigned,1785369293.0,19714,1194,3.0,23266,98,,2001.0,0,0,0,0,0,0.42,0.4499999999999999,0.0
12959,Kiss You Back,Digital Underground,Music/Digital Underground - Kiss You Back.mp3,371801,Music,Unassigned,1784920128.0,2670,869,3.0,13769,112,,1991.0,0,0,0,0,0,0.85,0.96,0.0
12960,The Humpty Dance,Digital Underground,Music/Digital Underground - The Humpty Dance.mp3,391758,Music,Unassigned,,1765,6535,3.0,10263,103,,1990.0,0,0,0,0,0,0.82,0.96,0.0
12963,Words,Donald Lawrence,Shows/InspirationalChurch/Donald Lawrence - Words.mp3,402416,Music,Shows,,10519,7092,5.0,43491,99,,2024.0,0,0,0,0,0,0.0,0.0,0.0
12964,Knocks Me Off My Feet,Donell Jones,Music/Donell Jones - Knocks Me Off My Feet.mp3,222000,Music,Unassigned,1785377024.0,4760,5258,3.0,39033,167,,1996.0,0,0,0,0,0,0.47,0.93,0.0
12965,Shorty (Got Her Eyes on Me),Donell Jones,Music/Donell Jones - Shorty (Got Her Eyes on Me).mp3,192000,Music,Unassigned,1783807907.0,2647,2379,3.0,15279,81,,1999.0,0,0,0,0,0,0.0,0.0,0.0
12966,U Know What's Up,Donell Jones,Music/Donell Jones - U Know What's Up.mp3,238000,Music,Unassigned,1785448562.0,19737,4747,3.0,15673,103,,1999.0,0,0,0,0,0,0.86,0.95,0.0
12967,Where I Wanna Be,Donell Jones,Music/Donell Jones - Where I Wanna Be.mp3,253000,Music,Unassigned,1783670146.0,15093,6024,3.0,32717,199,,1999.0,0,0,0,0,0,0.0,0.0,0.0
12968,"Where You Are (Is Where I Wanna Be), Part 2",Donell Jones,"Music/Donell Jones - Where You Are (Is Where I Wanna Be), Part 2.mp3",229000,Music,Unassigned,1783562440.0,1370,3098,3.0,37941,123,,2001.0,0,0,0,0,0,0.0,0.0,0.0
12969,You Know That I Love You,Donell Jones,Music/Donell Jones - You Know That I Love You.mp3,260101,Music,Unassigned,1784916004.0,2624,5583,3.0,24451,96,,2001.0,0,0,0,0,0,0.77,0.86,0.0
12974,"Hold On, We're Going Home (feat. Majid Jordan)",Drake,"Music/Drake feat. Majid Jordan - Hold On, We’re Going Home.mp3",223000,Music,Unassigned,1783568108.0,19226,15335,1.0,10240,99,,2013.0,0,0,0,0,0,0.0,0.0,0.0
12975,Don't Matter to Me (feat. Michael Jackson),Drake,Music/Drake feat. Michael Jackson - Don’t Matter to Me.mp3,244000,Music,Unassigned,1785437755.0,18855,3238,3.0,29931,103,,2018.0,0,0,0,0,0,0.0,0.0,0.0
12976,5 Steps,Dru Hill,Music/Dru Hill - 5 Steps.mp3,342909,Music,Unassigned,1783645204.0,69590,1659,3.0,15627,105,,1996.0,0,0,0,0,0,0.4,0.52,0.0
12979,How Deep Is Your Love,Dru Hill,Music/Dru Hill - How Deep Is Your Love.mp3,243409,Music,Unassigned,1784778430.0,1695,8346,3.0,15836,94,,1998.0,0,0,0,0,0,0.72,0.96,0.0
12980,How Deep Is Your Love (Single Version) (feat. Redman),Dru Hill,Music/Dru Hill - How Deep Is Your Love (Single Version) (feat. Redman).mp3,228754,Music,Unassigned,1783774572.0,2206,6674,3.0,36734,123,,2005.0,0,0,0,0,0,0.0,0.0,0.0
12981,In My Bed (So So Def Mix),Dru Hill,Music/Dru Hill - In My Bed (So So Def Mix).mp3,242338,Music,Unassigned,1783688157.0,1207,3679,3.0,22361,96,,1996.0,0,0,0,0,0,0.0,0.0,0.0
12982,Never Make A Promise,Dru Hill,Music/Dru Hill - Never Make A Promise.mp3,326896,Music,Unassigned,1785362404.0,10728,10715,3.0,37152,113,,1996.0,0,0,0,0,0,0.74,0.73,0.0
12983,Tell Me,Dru Hill,Music/Dru Hill - Tell Me.mp3,252578,Music,Unassigned,1785430293.0,5782,5049,3.0,49157,130,,1996.0,0,0,0,0,0,0.73,0.76,0.0
12985,These Are The Times,Dru Hill,Music/Dru Hill - These Are The Times.mp3,248451,Music,Unassigned,1784919603.0,8963,12502,3.0,31858,109,,1998.0,0,0,0,0,0,0.72,0.87,0.0
12989,Hallucinations,dvsn,Music/dvsn - Hallucinations.mp3,246335,Music,Unassigned,1783787706.0,6641,3423,1.0,10031,95,,2016.0,0,0,0,0,0,0.77,0.93,0.0
12990,Nuh Time Tek Time,dvsn,Music/dvsn - Nuh Time Tek Time.mp3,340846,Music,Unassigned,1785454759.0,23777,10,1.0,36153,117,,2017.0,0,0,0,0,0,0.0,0.0,0.0
12991,Continued _ Holla,Dwele,Music/Dwele - Continued _ Holla.mp3,310000,Music,Unassigned,1784800803.0,6525,567,3.0,20201,117,,2005.0,0,0,0,0,0,0.0,0.0,0.0
12992,Cruisin',D'Angelo,Music/D’Angelo - Cruisin'.mp3,238000,Music,Unassigned,1783641604.0,14048,5490,3.0,23731,74,,1995.0,0,0,0,0,0,0.41,0.61,0.0
12993,Lady,D'Angelo,Music/D’Angelo - Lady.mp3,346000,Music,Unassigned,1785382510.0,14884,10970,1.0,24311,84,,1995.0,0,0,0,0,0,0.82,0.85,0.0
12994,That's the Way of the World,"Earth, Wind & Fire","Music/Earth, Wind & Fire - That's the Way of the World.mp3",345574,Music,Unassigned,,16974,6581,7.0,26053,83,,1975.0,0,0,0,0,0,0.58,0.38,0.0
12995,Party All the Time,Eddie Murphy,Music/Eddie Murphy - Party All the Time.mp3,253000,Music,Unassigned,1784863652.0,14443,1752,7.0,59350,136,,1985.0,0,0,0,0,0,0.7,0.99,0.0
12996,God Will Take Care Of You,Edwin Hawkins,Shows/InspirationalChurch/Edwin Hawkins - God Will Take Care Of You.mp3,421616,Music,Shows,,81340,11620,5.0,11749,172,,2024.0,0,0,0,0,0,0.0,0.0,0.0
12997,Boo'd Up,Ella Mai,Music/Ella Mai - Boo’d Up.mp3,256000,Music,Unassigned,,24613,10,1.0,28444,108,,2018.0,0,0,0,0,0,0.0,0.0,0.0
12998,Trip,Ella Mai,Music/Ella Mai - Trip.mp3,214000,Music,Unassigned,1784882108.0,35643,1287,1.0,37872,161,,2018.0,0,0,0,0,0,0.0,0.0,0.0
13001,Femininity,Eric Benét,Music/Eric Benét - Femininity.mp3,288000,Music,Unassigned,1783626430.0,2694,9368,3.0,14791,72,,1996.0,0,0,0,0,0,0.68,0.89,0.0
13002,Georgy Porgy (feat. Faith Evans),Eric Benét,Music/Eric Benét - Georgy Porgy (feat. Faith Evans).mp3,280947,Music,Unassigned,1784936830.0,7454,1914,3.0,20457,96,,1999.0,0,0,0,0,0,0.73,0.99,0.0
13003,Pretty Baby,Eric Benét,Music/Eric Benét - Pretty Baby.mp3,294000,Music,Unassigned,1785451630.0,3320,6094,3.0,50875,76,,2001.0,0,0,0,0,0,0.6,0.5900000000000001,0.0
13004,Something We Can Make Love To,Eric Benét,Music/Eric Benét - Something We Can Make Love To.mp3,211409,Music,Unassigned,1785375509.0,30302,5560,1.0,41540,96,,2025.0,0,0,0,0,0,0.0,0.0,0.0
13005,Spend My Life With You,Eric Benét,Music/Eric Benét - Spend My Life With You.mp3,276048,Music,Unassigned,1784792830.0,27098,2575,3.0,31997,72,,1999.0,0,0,0,0,0,0.59,0.56,0.0
13006,A Little More Jesus,Erica Campbell,Shows/InspirationalChurch/Erica Campbell - A Little More Jesus.mp3,236669,Music,Shows,,5991,1334,5.0,40867,96,,2014.0,0,0,0,0,0,0.71,0.94,0.0
13009,Certainly (Flipped It),Erykah Badu,Music/Erykah Badu - Certainly (Flipped It).mp3,326087,Music,Unassigned,1784930403.0,7036,1914,3.0,11796,78,,1997.0,0,0,0,0,0,0.76,0.98,0.0
13010,In Love With You,Erykah Badu,Music/Erykah Badu - In Love With You.mp3,322000,Music,Unassigned,1784790578.0,14652,57,3.0,28189,132,,2000.0,0,0,0,0,0,0.74,0.42,0.0
13014,Love of My Life (An Ode to Hip Hop) (feat. Common),Erykah Badu,Music/Erykah Badu feat. Common - Love of My Life (An Ode to Hip Hop).mp3,268000,Music,Unassigned,1784904702.0,11773,1728,3.0,32485,86,,2002.0,0,0,0,0,0,0.0,0.0,0.0
13016,Let Me Blow Ya Mind (feat. Gwen Stefani),Eve,Music/Eve - Let Me Blow Ya Mind (feat. Gwen Stefani).mp3,230000,Music,Unassigned,1784858169.0,12283,3470,3.0,10913,89,,2001.0,0,0,0,0,0,0.0,0.0,0.0
13017,Tambourine,Eve,Music/Eve - Tambourine.mp3,191000,Music,Unassigned,1784783250.0,9752,2123,3.0,33042,97,,2007.0,0,0,0,0,0,0.71,0.63,0.0
13019,Work It Out,Evelyn Turrentine-Agee,Shows/InspirationalChurch/Evelyn Turrentine-Agee - Work It Out.mp3,307566,Music,Shows,,8475,2680,5.0,38011,161,,2010.0,0,0,0,0,0,0.0,0.0,0.0
13020,Can't Let You Go (feat. Mike Shorey & Lil' Mo),Fabolous,Music/Fabolous - Can't Let You Go (feat. Mike Shorey & Lil' Mo).mp3,224026,Music,Unassigned,1785409419.0,10681,2332,3.0,32601,96,,2003.0,0,0,0,0,0,0.0,0.0,0.0
13021,Into You (feat. Ashanti),Fabolous,Music/Fabolous - Into You (feat. Ashanti).mp3,274390,Music,Unassigned,1784945783.0,7012,7766,3.0,10588,185,,2003.0,0,0,0,0,0,0.0,0.0,0.0
13022,You Used to Love Me,Faith Evans,Music/Faith Evans - You Used to Love Me.mp3,269218,Music,Unassigned,1785394030.0,1602,1821,3.0,39938,89,,1995.0,0,0,0,0,0,0.71,0.75,0.0
13024,Floetic,Floetry,Music/Floetry - Floetic.mp3,246544,Music,Unassigned,1784793106.0,3924,4886,3.0,33228,92,,2002.0,0,0,0,0,0,0.74,0.75,0.0
13025,Get Me Home (Edit),Foxy Brown,Music/Foxy Brown - Get Me Home (Edit).mp3,232281,Music,Unassigned,1784796692.0,24288,7510,3.0,38824,96,,1996.0,0,0,0,0,0,0.0,0.0,0.0
13026,Get Me Home (feat. Blackstreet),Foxy Brown,Music/Foxy Brown feat. Blackstreet - Get Me Home.mp3,229000,Music,Unassigned,1784911630.0,25054,1659,3.0,23499,96,,1996.0,0,0,0,0,0,0.0,0.0,0.0
13028,Forrest Gump,Frank Ocean,Music/Frank Ocean - Forrest Gump.mp3,194900,Music,Unassigned,1784777710.0,13793,2820,1.0,56332,95,,2012.0,1,0,0,0,0,0.68,0.9,0.0
13029,Nights,Frank Ocean,Music/Frank Ocean - Nights.mp3,307000,Music,Unassigned,1784914508.0,3924,1821,1.0,36780,176,,2016.0,0,0,0,0,0,0.47,0.5800000000000001,0.0
13031,Swim Good,Frank Ocean,Music/Frank Ocean - Swim Good.mp3,257000,Music,Unassigned,1784947131.0,418,5838,1.0,23661,108,,2011.0,0,0,0,0,0,0.0,0.0,0.0
13032,Thinkin Bout You,Frank Ocean,Music/Frank Ocean - Thinkin Bout You.mp3,199000,Music,Unassigned,1785444100.0,7523,1241,1.0,49064,129,,2012.0,0,0,0,0,0,0.72,0.5900000000000001,0.0
13033,Super Rich Kids (feat. Earl Sweatshirt),Frank Ocean,Music/Frank Ocean feat. Earl Sweatshirt - Super Rich Kids.mp3,304000,Music,Unassigned,,8081,126,1.0,20016,60,,2012.0,0,0,0,0,0,0.0,0.0,0.0
13035,Killing Me Softly with His Song,Fugees,Music/Fugees - Killing Me Softly with His Song.mp3,298762,Music,Unassigned,1785437457.0,37825,33,3.0,58003,94,,1996.0,0,0,0,0,0,0.68,0.9,0.0
13037,Blowback,Galimatias,Music/Galimatias - Blowback.mp3,244010,Music,Unassigned,1785447660.0,39544,1334,1.0,57539,103,,2017.0,0,0,0,0,0,0.0,0.0,0.0
13038,Baby Hold on to Me (feat. Eddie Levert),Gerald Levert,Music/Gerald Levert - Baby Hold on to Me (feat. Eddie Levert).mp3,345260,Music,Unassigned,1785416744.0,15534,17263,3.0,37175,117,,1991.0,0,0,0,0,0,0.0,0.0,0.0
13042,Love You More,Ginuwine,Music/Ginuwine - Love You More.mp3,241000,Music,Unassigned,1784937111.0,17136,4306,3.0,30023,117,,2003.0,0,0,0,0,0,0.67,0.91,0.0
13044,Pony (Single Version),Ginuwine,Music/Ginuwine - Pony (Single Version).mp3,251000,Music,Unassigned,1784884248.0,441,5792,3.0,11471,144,,2008.0,0,0,0,0,0,0.0,0.0,0.0
13045,So Anxious,Ginuwine,Music/Ginuwine - So Anxious.mp3,276114,Music,Unassigned,1785376030.0,0,0,3.0,2000,96,,1999.0,0,0,0,0,0,0.74,0.72,0.0
13046,Stingy,Ginuwine,Music/Ginuwine - Stingy.mp3,262000,Music,Unassigned,1785469630.0,16347,1055,3.0,45163,127,,2003.0,0,0,0,0,0,0.63,0.74,0.0
13047,Keep You in Mind,Guordan Banks,Music/Guordan Banks - Keep You in Mind.mp3,196049,Music,Unassigned,1785418508.0,302,4654,1.0,11703,83,,2015.0,0,0,0,0,0,0.0,0.0,0.0
13050,Damage,H.E.R.,Music/H.E.R. - Damage.mp3,227605,Music,Unassigned,1785415270.0,0,0,1.0,2000,81,,2021.0,0,0,0,0,0,0.0,0.0,0.0
13051,Focus,H.E.R.,Music/H.E.R. - Focus.mp3,200255,Music,Unassigned,,33251,14081,1.0,26378,86,,2017.0,0,0,0,0,0,0.0,0.0,0.0
13052,Souled Out,Hezekiah Walker,Shows/InspirationalChurch/Hezekiah Walker - Souled Out.mp3,234344,Music,Shows,,975,3006,5.0,29373,111,,2008.0,0,0,0,0,0,0.63,0.96,0.0
13053,Bed,J Holiday,Music/J Holiday - Bed.mp3,275000,Music,Unassigned,1785470125.0,10658,9809,3.0,51014,129,,2007.0,0,0,0,0,0,0.0,0.0,0.0
13054,Fallin',J Holiday,Music/J Holiday - Fallin'.mp3,221962,Music,Unassigned,1784890577.0,14443,5211,3.0,13560,66,,2007.0,0,0,0,0,0,0.0,0.0,0.0
13055,Fatal,J Holiday,Music/J Holiday - Fatal.mp3,315000,Music,Unassigned,1784844585.0,39079,6999,3.0,17136,63,,2007.0,0,0,0,0,0,0.0,0.0,0.0
13056,Suffocate,J Holiday,Music/J Holiday - Suffocate.mp3,220108,Music,Unassigned,1785373427.0,16300,9275,3.0,22593,123,,2007.0,0,0,0,0,0,0.0,0.0,0.0
13057,Tipsy (Club Mix),J-Kwon,Music/J-Kwon - Tipsy (Club Mix).mp3,243278,Music,Unassigned,1785402250.0,6943,5072,3.0,16811,92,,2004.0,0,0,0,0,0,0.0,0.0,0.0
13058,Work Out,J. Cole,Music/J. Cole - Work Out.mp3,235389,Music,Unassigned,1785461708.0,7593,3331,1.0,55914,93,,2011.0,0,0,0,0,0,0.84,0.94,0.0
13059,I Know Love,J. Holiday,Music/J. Holiday - I Know Love.mp3,228000,Music,Unassigned,1784828833.0,1300,7464,3.0,46277,78,,2007.0,0,0,0,0,0,0.0,0.0,0.0
13060,Run Into My Arms,J. Holiday,Music/J. Holiday - Run Into My Arms.mp3,244000,Music,Unassigned,1785473756.0,23243,7394,3.0,39776,83,,2009.0,0,0,0,0,0,0.64,0.96,0.0
13064,Put It On Me (feat. Vita),Ja Rule,Music/Ja Rule - Put It On Me (feat. Vita).mp3,282906,Music,Unassigned,1785380610.0,20944,5095,3.0,37431,92,,2001.0,0,0,0,0,0,0.0,0.0,0.0
13065,Wonderful (feat. R. Kelly & Ashanti),Ja Rule,Music/Ja Rule - Wonderful (feat. R. Kelly & Ashanti).mp3,270000,Music,Unassigned,1784829061.0,5433,6837,3.0,14466,92,,2004.0,0,0,0,0,0,0.0,0.0,0.0
13066,Put It on Me Remix (feat. Vita and Lil' Mo),Ja Rule,Music/Ja Rule feat. Vita and Lil’ Mo - Put It on Me Remix.mp3,284000,Music,Unassigned,1784779564.0,929,5606,3.0,14814,92,,2022.0,0,0,0,0,0,0.0,0.0,0.0
13067,Goodbye,Jagged Edge,Music/Jagged Edge - Goodbye.mp3,273000,Music,Unassigned,1783572430.0,16091,3563,3.0,10263,130,,2001.0,0,0,0,0,0,0.83,0.86,0.0
13068,He Can't Love U,Jagged Edge,Music/Jagged Edge - He Can't Love U.mp3,244114,Music,Unassigned,1785380155.0,22013,8950,3.0,32554,126,,1999.0,0,0,0,0,0,0.73,0.88,0.0
13069,I Gotta Be,Jagged Edge,Music/Jagged Edge - I Gotta Be.mp3,215327,Music,Unassigned,1785412804.0,8847,126,3.0,48135,109,,1997.0,0,0,0,0,0,0.72,0.3399999999999999,0.0
13070,Let's Get Married (ReMarqable Remix) (feat. Run),Jagged Edge,Music/Jagged Edge - Let's Get Married (ReMarqable Remix) (feat. Run).mp3,249078,Music,Unassigned,1784896851.0,1324,4492,1.0,22547,108,,2024.0,0,0,0,0,0,0.0,0.0,0.0
13071,Promise,Jagged Edge,Music/Jagged Edge - Promise.mp3,246753,Music,Unassigned,1784793353.0,15093,10320,3.0,10403,128,,1999.0,0,0,0,0,0,0.76,0.86,0.0
13072,Walked Outta Heaven,Jagged Edge,Music/Jagged Edge - Walked Outta Heaven.mp3,272000,Music,Unassigned,1785413427.0,30279,7580,3.0,37222,120,,2003.0,0,0,0,0,0,0.67,0.42,0.0
13073,What You Tryin' To Do,Jagged Edge,Music/Jagged Edge - What You Tryin' To Do.mp3,257306,Music,Unassigned,1784814717.0,27167,2077,3.0,23452,113,,1999.0,0,0,0,0,0,0.69,0.53,0.0
13075,Where the Party At (feat. Nelly),Jagged Edge,"Music/Jagged Edge, Nelly - Where the Party At.mp3",232608,Music,Unassigned,1785397110.0,15348,2,1.0,11889,96,,2017.0,0,0,0,0,0,0.0,0.0,0.0
13077,Fabulous (feat. Tha Rayne),Jaheim,Music/Jaheim - Fabulous (feat. Tha Rayne).mp3,227109,Music,Unassigned,,25263,428,3.0,25287,152,,2002.0,0,0,0,0,0,0.0,0.0,0.0
13078,Ghetto Love,Jaheim,Music/Jaheim - Ghetto Love.mp3,263000,Music,Unassigned,1785455494.0,209,3725,3.0,48506,58,,2001.0,0,0,0,0,0,0.77,0.92,0.0
13079,Heaven in Your Eyes,Jaheim,Music/Jaheim - Heaven in Your Eyes.mp3,230000,Music,Unassigned,1784825525.0,232,1218,3.0,59466,161,,2001.0,0,0,0,0,0,0.0,0.0,0.0
13080,Just in Case,Jaheim,Music/Jaheim - Just in Case.mp3,263000,Music,Unassigned,1785383736.0,604,6814,3.0,14095,100,,2008.0,0,0,0,0,0,0.78,0.93,0.0
13081,Put That Woman First,Jaheim,Music/Jaheim - Put That Woman First.mp3,245000,Music,Unassigned,1784890030.0,24543,3122,3.0,51130,78,,2002.0,0,0,0,0,0,0.65,0.5,0.0
