Track Name,File Path,Source_URL,duration_ms,item_type,energy_category,Intro_Duration,Punch_Ms,outro_duration,bpm,Bitrate,Lyrics,Year,Art Ratio,Length
Tony! Toni! Toné! - (Lay Your Head On My) Pillow [Sons Of Soul],Z:/Throwbacks 90s2000s/Tony! Toni! Toné! - (Lay Your Head On My) Pillow [Sons Of Soul].mp3,,372088,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,259,"Lay your head on my pillow
And just relax, relax, relax
('cause it was meant for you)
Lay your head on my pillow
And just relax, relax, relax
('cause it was made to groove)
Here we are in the room together

Holding hands and it's gonna get better
And I know that you're in the mood
So put your purse down and take off your jacket
Oh girl it's about to get nasty
You'll love what we gonna do

Lay your head on my pillow
And just relax, relax, relax
('cause it was meant for you)
Lay your head on my pillow
And just relax, relax, relax
('cause it was made to groove)
Won't you pull back the sheets and lay down

Put your head upon my shoulders

Let me tell you how I wanna feel
You're the girl that knows my pleasure
So let me go down and find my treasure
Let me see where my pearl is at
Lay your head on my pillow
And just relax, relax, relax

('cause it was meant for you)
Lay your head on my pillow
And just relax, relax, relax
('cause it was made to groove)
The cutie pies they all know
They can always lay on my pillow",1993,1.0,6:12
K-Ci & JoJo - You Bring Me Up [Love Always],Z:/Throwbacks 90s2000s/K-Ci & JoJo - You Bring Me Up [Love Always].mp3,,263732,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,261,"Yeah, yeah, yeah, yeah, yeah
Oh oh oh oh oh oh oh oh (repeat)
Yo, JoJo

Isn't it funny
The things you said and done to me
You said you want me
But now lady I wanna be free
You lied to me
You said you never would play me
But I found out that you were lying
All the time

You pick me up
And you bring me down
When I thought I found in you solid ground
You turn my smile
Into a frown
Girl you promised that you'd never let me down
And now you're not around

Oh oh oh oh oh oh oh oh (repeat)
JoJo help me
Eweee, yeah yeah
Can I get a witness
I could go on and talk a little 'bout me
Listen, yeah

When I was up
Girl you brought me down
Played me like a clown
Thought I'd stay around
So you could, you could abuse me
Take my heart and use me
And you see I'm still around
For your talk and for your smile

Oh oh oh oh oh oh oh oh oh oh (repeat)
Help me say oh
Say it say it say it yeah, say oh

There is something I have to say
Something I can't delay
You hurt me so bad
And you made me feel so sad
It's a feeling I can't explain
I won't let you wreck my brain
You said you'd never hurt me
But then you go and desert me, baby

Oh oh oh oh oh oh oh oh oh oh (repeat)

Ad lib until fade",1997,1.0,4:23
Aaliyah - Try Again [Aaliyah],Z:/Throwbacks 90s2000s/Aaliyah - Try Again [Aaliyah].mp3,,284682,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,277,"It's been a long time (long time), we shouldn't have left you (left you)
Without a dope beat to step to, step to, step to, step to
Step to, step to, freaky-freaky
It's been a long time, we shouldn't have left you (left you)
Without a dope beat to step to, step to, step to, step to
Step to, step-step to, freaky-freaky
Baby girl, oh

What would you do to get to me?
What would you say to have your way?
Would you give up or try again
If I hesitated to let you in?
Now would you be yourself or play your role?
Tell all the boys or keep it low
If I say no, would you turn away?
Or play me off, or would you stay? Oh

And if at first you don't succeed (first you don't succeed)
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed (first you don't succeed)
You can dust it off and try again
Dust yourself off and try again, try again (again, again)

I'm into you, you into me
But I can't let it go so easily
Not 'til I see, what this could be
Could be eternity, or just a week
But, yo, our chemistry is off the chain
It's perfect now, but will it change?
This ain't a yes, this ain't a no
Just do your thing, we'll see how it goes

And if at first you don't succeed (first you don't succeed) (yeah)
Then dust yourself off and try again (again)
You can dust it off and try again, try again
'Cause if at first you don't succeed (first you don't succeed) (ooh)
You can dust it off and try again (try again)
Dust yourself off and try again, try again (again, again)

So, you don't wanna throw it all away
I might be shy on the first date, what about the next date
Huh, huh, huh, huh
I said you don't wanna throw it all away
I might be bugging on the first date, what about the next date?
Huh, huh, huh, huh

And if at first you don't succeed (first you don't succeed)
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed (first you don't succeed)
You can dust it off and try again
Dust yourself off and try again, try again (again, again)

And if at first you don't succeed (first you don't succeed) (yeah)
Then dust yourself off and try again (you can)
You can dust it off and try again, try again (again)
'Cause if at first you don't succeed (first you don't succeed) (oh-ooh)
You can dust it off and try again (again)
Dust yourself off and try again, try again (again, again)

And if at first you don't succeed (first you don't succeed)
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed (first you don't succeed) (baby)
You can dust it off and try again (yeah)
Dust yourself off and try again, try again (again, again)

It's been a long time (time), we shouldn't have left you (left you)
Without a dope beat to step to
Step to, step to, step to, step to
Step to, step to, freaky-freaky
It's been a long time, we shouldn't have left you (left you)
Without a dope beat to step to
Step to, step to, step to, step to
Step to, step to, freaky-freaky

And if at first you don't succeed (first you don't succeed)
Then dust yourself off and try again
You can dust it off and try again, try again
'Cause if at first you don't succeed (first you don't succeed)
You can dust it off and try again
Dust yourself off and try again, try again (again, again)

It's been a long time (time), we shouldn't have left you (left you)
Without a dope beat to step to
Step to, step to, step to, step to (what?)
Step to, step to, freaky-freaky
It's been a long time (time), we shouldn't have left you (left you)
Without a dope beat to step to
Step to, step to, step to, step to
Step to, step to, freaky-freaky (we out)
One more again
The new millennium, baby
And we out, you guess who it is",2001,1.0,4:44
Erykah Badu - Didn't Cha Know [Mama's Gun],Z:/Throwbacks 90s2000s/Erykah Badu - Didn't Cha Know [Mama's Gun].mp3,,238785,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,231,"Oh-oh-oh-oh hey, yeah
Ooh-oh
Ahh-ah
Uhh-uh
Ayy-ay

Ooh, hey
I'm trying to decide
Which way to go
I think I made a wrong turn back there somewhere
Ooh, hey
I'm trying to decide
Which way to go
I think I made a wrong turn back there somewhere

Didn't cha' know, didn't cha' know
Tried to move, but I lost my way
Didn't cha' know, didn't cha' know
Stopped to watch my emotions sway
Didn't cha' know, didn't cha' know
Knew the toll, but I would not pay
Didn't cha' know, didn't cha' know
That you never know where the cards may lay

Time to save the world
Where in the world is all the time?
So many things I still don't know
So many times I've changed my mind
Guess I was born to make mistakes
But I ain't scared to take the weight
So when I stumble off the path
I know my heart will guide me back

Ooh, hey
I'm trying to decide
Which way to go
I think I made a wrong turn back there somewhere
Ooh, hey, uh-ooh
I'm trying to decide
Which way to go
I think I made a wrong turn back there somewhere

Didn't cha' know, didn't cha' know
Tried to run, but I lost my way
Didn't cha' know, didn't cha' know
Stopped to watch my emotions sway
Didn't cha' know, didn't cha' know
Knew the toll, but I would not pay
Didn't cha' know, didn't cha' know
I said ya never know how the cards may lay

Love is life and life is free
Take a ride of life with me
Free your mind and find your way
There will be a brighter day
Love is life and life is free
Take a ride of life with me
Free your mind and find your way
There will be a brighter day

Love is life and life is free
Take a ride of life with me
Free your mind and find your way
There will be a brighter day",2000,1.0,3:58
The-Dream - Shawty Is Da Shit (feat. Fabolous) [Love_Hate],Z:/Throwbacks 90s2000s/The-Dream - Shawty Is Da Shit (feat. Fabolous) [Love_Hate].mp3,,262818,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,264,"Shawty rock to the beat for ya boy
Shawty
Do it
Rock to the beat for ya boy (Hey its loso incase you aint know so ay dream)
Radio killa, killa, killa (Let me tell you about shorty)

Shorty is the shh shh shh suga honey
Ice-t prettiest one I see lil mama
Icy they say she a peice
I heard they are fisty
U know how to
Treat her she'll be sweeter den a hi-c
Clean her very nicely
Shoes are kinna pricy
Match em up percisly good jeans nice
Tee like her food spicy
And she is tha same
Hotter then a flame but I do not no her
Name is it keisha? is it tiesha?
Maybe lisa, or taurissa,
It could be tia, maybe aaliyah,
I guess I'll find out one day before that
I'ma say

Shawty fly, shawty tight
Shoulda stayed there all night
With you (you) with you
I missed ya, picked ya
Now its time I
Get back up with you (you) girl with you
Oh yeah
We used to kick up at the park
Now she's all growwn up (up)
Rockin them stilettos
Jumpin up outta that mercedes truck (truck)

It was kiesha
It was sonya
It was tonya
It was monique
It was nece
It was keke
Now I see you at 23
All I can say is

Oooooooo, ooooo
And I don't need no hook for this shit
Cuz shawty right there is da shit, the shit
Shawty is da shit
Da shit
Shawty is da shit
Da shit
Shawty you da shit
You da shit

Need your keys
So waltz on me
Burberry fragance on my shirt from when she
(Oh) me
Hard as a rock from when she touched me
Thinkin now that she would've loved me
What it is, what it ain't, tell me what to do
I know im late but destiny brought me back to you
Time went byturned you into a butterfly
So I say hello, tell yo nigga goodbye

It was kiesha
It was sonya
It was tonya
It was monique
It was nece
It was keke
Now that I see you at 23
All I can say is

Oooooooo, ooooo
And I don't need no hook for this shit
Cuz shawty right there is da shit, the shit
Shawty is da shit
Da shit
Shawty is da shit
Da shit
Shawty you da shit
You da shit

If she fine, if shawty is a dime
You should tip her, you should tip her
If she go, and you love her
You should tip her, you should tip her
If she fix you eggs and grits in the morning
Man, you should tip her, you should tip her
Pancakes with the bacon on the side
(You should tip me, you should tip me)

Shawty rock to the beat for ya boy
Yeah, yeah, yeah
Rock to the beat for ya boy
Now to see you at 23 all I can say is

Oooooooo, ooooo
And I don't need no hook for this shit
Cuz shawty right there is da shit, the shit
Shawty is da shit
Da shit
Shawty is da shit
Da shit
Shawty you da shit
You da shit. oh yeah",2007,1.0,4:22
Floetry - Topic - Getting Late,Z:/Throwbacks 90s2000s/Floetry - Topic - Getting Late.mp3,,406805,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,255,"Baby
Ooh baby
Baby, baby
Ooh, um baby
Oh, baby
We need to, umm (baby)
Talk about where we're taking this thing
How far we're gonna let this go
We've been here before
It's getting late
It's getting late
Why you gotta be here?
Beside me
Watching, needing, wanting me
I'm afraid (don't be)
I'm afraid (don't be)
I'm so scared that you'll hurt me, twice
Baby
Listen (oh, baby)
I've already been thinking about you, on my mind (ooh, baby)
Far too often for you to be here at this time
See, one hands on nine and the other's on my thigh (ooh, baby, ooh, baby)
Look, I already played with the idea of you
Being here in the morning
The position for the crack of dawn
And the conversations before the yawning
But uh, it's getting late, it's getting late
It's getting late
Why you gotta be here?
Beside me
Watching, needing, wanting me
But I'm afraid, (you say) don't be
But I'm afraid, (you say) don't be (don't be)
I'm so scared that you'll hurt me twice
Oh baby
How's about I let you touch the space
That you left behind
The day that you stop smiling
The day that the tears started falling
But now were talking, touching (mm, babe)
Almost making sensual again
You can taste the familiar
'Cause, the family are supportive
Of this moment, but was led by the movements 'cause ah
It's getting late (baby)
It's getting late
Why you gotta be here?
Beside me
Watching, needing, wanting me
But I'm afraid (you say) don't be
But I'm afraid (you say) don't be
I'm so scared that you'll hurt me twice
Oh baby, baby, baby
Oh baby, twice, baby baby
Ooh, baby, baby, baby, baby
Baby, baby, baby, baby
Baby, baby, baby
Ooh baby, baby, baby, baby
Ooh
I see the memories we replayed
Same space, face, bodies
I know there's a method to your manliness
But ah, I'm afraid
It's getting late
Why you gotta be here, ooh?
Beside me
Watching, needing, wanting me
But I'm afraid, you say don't be
But I'm afraid, and you say don't be
I'm afraid that you're gonna hurt me baby, baby twice baby
Ooh, baby baby baby, twice, baby
Oh baby, baby
I see the memories replayed, same space, same face
Same bodies, baby, I know there's a method to your manliness
But I'm afraid, babe (I'm afraid)
I see the memories replayed (I see, yeah), same space, same face (same faces)
Same bodies, baby, I know there's a method to your manliness
(I'm afraid) but I'm afraid, baby
Yeah, yeah
I'm afraid, baby don't hurt me
I'm about to cry
I'm about to, all mine, babe
Please don't hurt me, baby
I'm afraid, baby
Please don't hurt me, baby
I'm afraid, babe
Don't hurt me, baby
Please don't hurt me
I'm afraid babe
Please don't hurt me babe
I'm afraid, now
afraid, afraid, afraid, I'm afraid",2002,1.0,6:46
Keyshia Cole - Playa Cardz Right (feat. 2Pac) [A Different Me],Z:/Throwbacks 90s2000s/Keyshia Cole - Playa Cardz Right (feat. 2Pac) [A Different Me].mp3,,291291,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,264,"What's up boo?
Yeah, ha ha ha ha
Yeah

Another shady mission, tricks
Like watchin' pictures in hazy vision
Tonight it's love makin', take you any place you wish
Today we satisfy yesterday with stolen kisses

Blind insanity, perfect pictures of me and my family
Not understanding the death that they planned for me
If I have kids, will I live to see 'em grow?
Though I don't know, I live the life of a thug n*****
Until the day I go

No broken promises, a sacred bond broken
I know I die alone but yet and still I'm hopin'
Visions of prisons, maybe I'll be forgiven
I know it's better in heaven 'cause bein' here ain't livin'

Close my eyes and see nothin' but pain
The world's crazy, still lookin' for a queen
To plant seeds and have babies
Maybe I'll be the one or just maybe I'm lost
You'll never know being cautious
If you play your cards right

I wanna be the one who, who you can depend on
Who, who'll be the one who'll be there through the thick and thin
Go by the water, we will be there to the mornin'
We won't leave until the night and we will be forever more

No one else can do what you do for me
Take me away from the pain I feel inside
And it's gonna be alright, it'll be okay

If we try and take our time
Please baby, take your time
And we'll grow, trust I know
I wanna be the one who

I wanna be the one who, who you can depend on
Who, who'll be the one who'll be there through the thick and thin
Go by the water, we will be there to the mornin'
We won't leave until the night and we will be forever more

You gots to play your cards right on one
Can't be rushin' like it's a race, know what I'm sayin'?
If you be patient and take your time
And you finesse it

9 times out of 10 homeboy
You gon' wake up wit ya breakfast in bed
But if you rush and you just be manhandlin'
Your *** goin' home tonight, ha ha

Play your cards right n****, take your time
Be patient, go slow, it's better that way
You ain't heard? Ha ha, playa cards right

I wanna be the one who, who you can depend on
Who, who'll be the one who'll be there through the thick and thin
Go by the water, we will be there to the mornin'
We won't leave until the night and we will be forever more

Take your time, man
(Take your time)
Don't be in such a rush
(In a rush)
You got to be patient man
(Ooh, be so)
Be patient

It ain't goin' nowhere one
(Nowhere)
Get some champagne
Bring some roses or somethin', ya know?
(Be forever!)

Play some soft sh**
Light a fire
(Luther Vandross)
You gotta be cool wit it
(Teddy, Teddy)
You gotta be slow wit it
(Ooh, be so)
Got to be patient

You gotta playa cards right on one
Can't be rushin like it's a race, you know what I'm sayin'
(Nowhere)
If you be patient and take your time
(Be forever)
And you finesse it

Yeah, I tell him to take it slow
Everybody's movin' so fast these days
Shoulda listened to every word you said

Ain't gonna lie because you beautiful
But it's another reason why they wanna hurt you
But you know, rest in peace brah",2008,1.0,4:51
Boyz II Men - Doin' Just Fine (Album Version),Z:/Throwbacks 90s2000s/Boyz II Men - Doin' Just Fine (Album Version).mp3,,332251,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,247,"There was a time when I thought life
Was over and out, when you went away from me
My dying heart made it hard to breathe

Would sit in my room because I didn't want to
Have to go out and see you walking by

One look and I'd break right down and cry
Now you say that you made a big mistake
Never meant to take your love away
But you can save your tired apologies
'Cause it may seem hard to believe, but

I'm doin' just fine, getting along very well
Without you in my life (I don't need you in my life)
I'm doin' just fine, time made me stronger (made me stronger)
You're no longer on my mind

You were my earth, my number one priority
Gave my love to only you anything you'd ask of me
I would do, but somewhere down the road
You felt a change in the weather and told me that
You had to journey on, a kiss in the wind and your
Love was gone, long gone

Now, you say you never meant to play
Your games, but, girl don't you know it's far too late
Because you let our love just fall apart
You no longer have my heart (you don't have my heart)

I'm doin' just fine, getting along very well

Without you in my life (I don't need you in my life)

I'm doin' just fine, time made me stronger (stronger)

You're no longer on my mind (I don't need you anymore)

When you said goodbye, I felt so all alone
There were times at night I couldn't sleep
My heart was much too weak to make it on my own

But, baby, after all the misery and pain you put me through

So unfair to me girl, you're no longer my world
And I ain't missin' you at all

(Fine, fine) I'm doin' just fine, baby (Getting along very well without you in my life)

I don't need you, I don't need you in my life (I don't need you in my life)
I'm doin' just fine, time made me stronger (Time made me stronger)
You're no longer on my mind

See, baby when you walked away (I'm doin' just fine)
You didn't think it would end up this way (Getting along very)
But I knew you'd be coming 'round someday (Without you in my life)
Just as sure as my name is Wanya (I don't need you in my life)

I'm doin' just fine, baby
Time made me stronger (made me stronger)
You're no longer on my mind (no longer on my mind)

I'm doin' just fine
Getting along very well without you in my life
I don't need you in my life",1997,1.0,5:32
"Jodeci - Love U 4 Life [The Show, The After Party, The Hotel]","Z:/Throwbacks 90s2000s/Jodeci - Love U 4 Life [The Show, The After Party, The Hotel].mp3",,290116,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,259,"Promises you made me
All the things you told me (told me)
You said you'd never leave me
We'll be together for eternity
Now it's all in the past
Now I know our love will last
Lady I will do all I can (ha)
Lady I would be all I am

I'll give you all you've had before
So come on in and close the door
Let me show you what I could be
Could you just please tell me

Will you believe in love
And the promise that it gives
I wanna love you for life
'Cause your love is why I live
Will you believe in love
And the promise that it gives
I wanna love you for life
'Cause your love is why I live

I know that things were rough
But my faith wasn't strong enough
Now my heart is built to last
My heart is beating for you fast
But now I know that you understand
I wanna take you by the hand
And walk with you down that aisle
And with you I will live my life

I'll give you all you've had before
So come on in and close the door
Let me show you what I could be
If you just please tell me

I want you to know that it's for real

This feeling that I feel
I want you to know that it's so real
Tell me, real",1995,1.0,4:50
Chris Brown - Gimme That [Chris Brown (Expanded Edition)],Z:/Throwbacks 90s2000s/Chris Brown - Gimme That [Chris Brown (Expanded Edition)].mp3,,186880,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,258,"Woo!
Storch (oh)
S. Dot (yeah)
Ooh (the dynamic duo!)
Wo-womp, womp, wo-womp, womp, wo-womp, wo-womp
It's what your body sayin'
Wo-womp, womp, wo-womp, womp, wo-womp, wo-womp
Chris Brown is in the building

The young boy just turned 16, and I got (whoo)
64's and hot bikes that I rock
Keep three or four sweeties on my clock
But all that swinging in that bikini just make 'em dizzy
Slow all the traffic down to a complete stop
'Cause you speak in that slang that I talk
That sassy tempo with that walk
Maybe the reason that all this teenies may never see me

Momma, you may be three years older, but you hot (gimme that)
You be talking like you like what I got (gimme that)
I know you like it how I lean in the 'lac
You could be in the back saying, ""Gimme, gimme, gimme""
Momma, you may be three years older, but you hot (gimme that)
You be talking like you like what I got (gimme that)
I know you like it how I lean in the 'lac
You could be in the back saying, ""Gimme, gimme, gimme""

Ma, take a break, let me explain to you
What ya body got a young boy ready to do
If you take a chance to let me put them things on you
I could show you why I make them straight A's in school
I'm a hustler
Trust my frame and age
Got you thinking that I'm just too young to turn your page
I can picture us switching lanes
In the coupe with you on the phone screaming my name (Chris!)

Momma, you may be three years older, but you hot (gimme that)
You be talking like you like what I got (gimme that)
I know you like it how I lean in the 'lac
You could be in the back saying, ""Gimme, gimme, gimme""
Momma, you may be three years older, but you hot (gimme that)
You be talking like you like what I got (gimme that)
I know you like it how I lean in the 'lac
You could be in the back saying, ""Gimme, gimme, gimme""

Wo-womp, womp, wo-womp, womp, wo-womp, wo-womp
Girl you serious and I been watching you
Wo-womp, womp, wo-womp, womp, wo-womp, wo-womp
This what your body's saying
Wo-womp, womp, wo-womp, womp, wo-womp, wo-womp
Wo-womp, womp, wo-womp, womp, wo-womp, wo-womp (hey)
This what your body's sayin (oh!)

Momma, you may be three years older, but you hot (gimme that)
You be talking like you like what I got (gimme that)
I know you like it how I lean in the 'lac
You could be in the back saying, ""Gimme, gimme, gimme""
Momma, you may be three years older, but you hot (gimme that)
You be talking like you like what I got (gimme that)
I know you like it how I lean in the 'lac
You could be in the back saying, ""Gimme, gimme, gimme""

V.A.
Yeah, ha
Yeah, ma don't be frontin' like you don't know what's goin' on
A'ight? Yeah",2005,1.0,3:06
Andwele Gardner - Spiritual,Z:/Throwbacks 90s2000s/Andwele Gardner - Spiritual.mp3,,120633,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,268,"There ohhhh yea yea ohhhh
Sometimes we must go
We must look at our situations lady
And how could u make me chose
Between you and my first life
Theres so many others
Wishing that they can raise their families
All first at the same
And playing and traveling
But you keep me within chain
Holding, keeping me from leaving
I hope for the day
When you and I can agree
And we can live like we ardor be
Girl its all for u
And you call me
Fame x7
Ohh x 4",2008,1.0,2:00
Mary J. Blige - I Can Love You (feat. Lil' Kim) [Share My World],Z:/Throwbacks 90s2000s/Mary J. Blige - I Can Love You (feat. Lil' Kim) [Share My World].mp3,,286433,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,261,"I can love you (I can love you)
I can love you (I can love you)
I can love you better than she can
I can love you (I can love you)
I can love you (I can love you)
I can love you better than she can

Sitting here wondering why you don't love me
The way that I love you and baby, have no fear
'Cause I would never ever hurt you
And you know my love is real, boy I can

I can love you (I can) (I can love you)
I can love you (love you) (I can love you)
I can love you better than she can
I can love you (I can love you)
I can love you (I can love you)
I can love you better than she can

I know sometimes can get rough, but we'll make it
We'll make it through the storm and I know I will try
To make sure that you can trust me
And you know the reason why that I say

I can love you (I can love you)
A little better than she can, oh
I know that you (I know that you)
Wish you could be my man (wish that you could be my man)
'Cause I can love you better than she can

I can love you (I can love you)
I can love you (I can love you)
I can love you better than she can
I can love you (I) (I can love you)
I can love you (can love you) (I can love you)
I can love you better than she can

If I told you once, I told you twice
QB, throw the booties, like a groupie for mo' ice
Armor truck heist, hit the bonus like N'Bushe
In love wit' you since the days of juicy
Now I watch you play Colombo, Picasso
Tricks inside colassals, turn you castles to brothels, uh!
Who you lovin'? Who you wanna be huggin'?
Dippin' on ya Ninja Honda with Tanisha and Rhonda, wha!

You work more body than Jane Fonda
Physical fitness, Mary Bilge be my witness
Under pressure, I lie for ya, die for ya
Cougar by the thigh for ya, right-hand high for ya
Because of you, I'm inheritin' trillions
Buryin' billions, Bentley Coupe's millions
Playin' good Samaritan, in the Sheraton
Crack the Don P's and Remy's
You better hurry in (won't you tell me who?)

Who's gonna make you feel the way I do (who gon' love you like I do? Huh? What?)
(Who gon' treat you like I do? Huh?)
Nobody (what? No one) (nobody) nobody (no-) (Mary Blige, Lil Kim, nobody)
Who's gonna make you feel the way I do? (Uh, the Queen Bees, uh, uh, that's me)
Nobody (that's right, the Mary J, Lil' K) (nobody) nobody (no-)

I can love you (I can)
I can love you (love you)
I can love you better than she can (oh, oh, oh)
I can love you (I can love you)
I can love you (yeah, I do)
I can love you better than she can (yes, I can)

I can love you (I can love you) (I could)
I can love you (I can love you) (love you)
I can love you better than she can
I can love you (I can love you)
I can love you (I can love you) (who's gonna love you)
I can love you better than she can (the way that I do)

Who's gonna make you feel the way I do?
Nobody, nobody
Who's gonna make you feel the way I do?
Nobody, nobody

I can love you
I can love, love you better than she could ever this about
I can love you
I can love you",1997,1.0,4:46
Mint Condition - So Fine [From The Mint Factory],Z:/Throwbacks 90s2000s/Mint Condition - So Fine [From The Mint Factory].mp3,,376895,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,267,"Such a beautiful lady
The kind you find in a dream
And dreams are so real for me

With eyes so warm and soothing
They put me in a trance
And I imagine us by the warm cozy fireplace

The light shines on your face
Your smile gets me higher and higher
My heart starts to race

I gotta say what I feel
Cause girl you look so good to me

Chorus:

So fine lady
So fine you sway me
So fine lady
So fine you sway me

Verse:

Can't believe my eyes
Take me for a ride

Such a woman of quality
Your body's so supreme
When you dance you sway so elegantly

Girl you simply dazzle me
You put me in a trance
And I imagine you and me
Just kissin away

My fingers in your hair
Your embrace holds tighter and tighter
Your touch makes me say

I gotta stop to look
Cause girl you look so damn good to me

Chorus

Guitar solo

Chorus

Adlib til the end of song",1993,1.0,6:16
Jodeci - Forever My Lady [Forever My Lady],Z:/Throwbacks 90s2000s/Jodeci - Forever My Lady [Forever My Lady].mp3,,320418,Music,Throwbacks 90s2000s (Smooth),10000,0,20000,0,262,"Forever
Forever
Forever

So you're having my baby
And it means so much to me
There's nothing more precious
Then to raise a family

If there's any doubt in your mind
You can count on me
I'll never let you down
Lady, believe in me

You and I
Will never fall apart
You and I
We knew right from the start, baby, baby

The days
We fell so far in love
Now our baby is born
Healthy and strong
Now our dreams are reality

Forever my lady
It's like a dream
I'm holding you close
You're keeping me warm
If this is ecstasy

Forever my lady
(Forever my lady)
I say just what I mean
Forever and ever
I pray is what I see
Yes, my baby

Can you picture, my lady?
This empty scene
There's no me or no you
What will we do?
An awful sight to me

If I ever lose you
Tell me where would I go
Life would have no meaning
And I pray that you
Would always stay with me

You and I
Will never fall apart
You and I
We knew right from the start
Baby, baby

The days
We fell so far in love
Now our baby is born
Healthy and strong
Now our dreams are reality

Forever my lady
It's like a dream
I'm holding you close
You're keeping me warm
If this is ecstasy

Forever my lady
(Forever my lady)
I say just what I mean
Forever and ever
I pray is what I see
Yes, my baby

You and I
Will never fall apart
You and I
We knew right from the start
Baby, baby

The days
We fell so far in love
Now our baby is born
Healthy and strong
Now our dreams are reality

Forever my lady
Yeah
Forever my lady
Whoa
Said I pray every night, baby

Forever my lady
And every day of the week
It's like a dream
Yeah

I'm holding you close
You keeping me warm",1991,1.0,5:20
